id,title,channel,categories,text_length,attachments_count,images_count,url,markdown_path
1046,关于召开2021年苏州市教育信息化研究暨应用能力大赛组织工作交流会的通知,公告通知,公告通知,79,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1046,suzhou_djg_site_crawl_2026-05-15\articles\1046_关于召开2021年苏州市教育信息化研究暨应用能力大赛组织工作交流会的通知.md
1047,关于公布“中国梦—行动有我”校本德育课程和教育案例等征集活动结果的通知,公告通知,公告通知,77,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1047,suzhou_djg_site_crawl_2026-05-15\articles\1047_关于公布“中国梦—行动有我”校本德育课程和教育案例等征集活动结果的通知.md
1048,关于公布苏州市“中国梦-行动有我：2020年苏州市中小幼学生‘成语中国’微电影征集展播活动”结果的通知,公告通知,公告通知,109,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1048,suzhou_djg_site_crawl_2026-05-15\articles\1048_关于公布苏州市“中国梦-行动有我：2020年苏州市中小幼学生‘成语中国’微电影征集展播活动”结果的通知.md
1049,2021元旦春节期间“清风行动”专项督查 自查报告,公告通知,公告通知,56,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1049,suzhou_djg_site_crawl_2026-05-15\articles\1049_2021元旦春节期间“清风行动”专项督查 自查报告.md
1050,关于组织开展“再见2020，你好2021”微视频征集活动的通知,公告通知,公告通知,69,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1050,suzhou_djg_site_crawl_2026-05-15\articles\1050_关于组织开展“再见2020，你好2021”微视频征集活动的通知.md
1051,关于举办苏州市第二批江苏省中小学网络名师工作室培训活动的通知,公告通知,公告通知,67,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1051,suzhou_djg_site_crawl_2026-05-15\articles\1051_关于举办苏州市第二批江苏省中小学网络名师工作室培训活动的通知.md
1052,关于召开2021年度全市教育信息化机构馆长（主任）会议的通知,公告通知,公告通知,66,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1052,suzhou_djg_site_crawl_2026-05-15\articles\1052_关于召开2021年度全市教育信息化机构馆长（主任）会议的通知.md
1053,关于“2021年PC网站、微信公众号、OA系统、党建网站项目年度维护服务”项目询价公告,公告通知,公告通知,93,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1053,suzhou_djg_site_crawl_2026-05-15\articles\1053_关于“2021年PC网站、微信公众号、OA系统、党建网站项目年度维护服务”项目询价公告.md
1054,苏州市电化教育馆项目资金财政支付管理办法,公告通知,公告通知,47,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1054,suzhou_djg_site_crawl_2026-05-15\articles\1054_苏州市电化教育馆项目资金财政支付管理办法.md
1055,关于举办2021年苏州市中小学生信息素养提升实践活动的通知,公告通知,公告通知,64,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1055,suzhou_djg_site_crawl_2026-05-15\articles\1055_关于举办2021年苏州市中小学生信息素养提升实践活动的通知.md
1056,关于召开2021年苏州市中小学生信息素养提升实践活动组织工作研讨会的通知,公告通知,公告通知,78,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1056,suzhou_djg_site_crawl_2026-05-15\articles\1056_关于召开2021年苏州市中小学生信息素养提升实践活动组织工作研讨会的通知.md
1057,关于开展2021年苏州市中小学生信息素养提升实践活动创客比赛、人工智能大赛直属学校选拔赛的通知,公告通知,公告通知,100,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1057,suzhou_djg_site_crawl_2026-05-15\articles\1057_关于开展2021年苏州市中小学生信息素养提升实践活动创客比赛、人工智能大赛直属学校选拔赛的通知.md
1058,关于《苏州教育信息化》之“慧学”分册征稿通知,公告通知,公告通知,51,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1058,suzhou_djg_site_crawl_2026-05-15\articles\1058_关于《苏州教育信息化》之“慧学”分册征稿通知.md
1060,关于推荐2021年苏州市中小学生信息素养提升实践活动裁判员的通知,公告通知,公告通知,70,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1060,suzhou_djg_site_crawl_2026-05-15\articles\1060_关于推荐2021年苏州市中小学生信息素养提升实践活动裁判员的通知.md
1061,苏州市教育信息化心理辅导学会收取会费的通知,公告通知,公告通知,49,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1061,suzhou_djg_site_crawl_2026-05-15\articles\1061_苏州市教育信息化心理辅导学会收取会费的通知.md
1062,关于苏州教育城域网传输链路维护及传输设备日常巡检维护服务项目的采购公告,公告通知,公告通知,1698,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1062,suzhou_djg_site_crawl_2026-05-15\articles\1062_关于苏州教育城域网传输链路维护及传输设备日常巡检维护服务项目的采购公告.md
1063,2021年度对各市区教育信息化机构考评细则,公告通知,公告通知,49,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1063,suzhou_djg_site_crawl_2026-05-15\articles\1063_2021年度对各市区教育信息化机构考评细则.md
1064,关于举办2021年苏州市中小学生信息素养提升实践活动现场赛的通知,公告通知,公告通知,70,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1064,suzhou_djg_site_crawl_2026-05-15\articles\1064_关于举办2021年苏州市中小学生信息素养提升实践活动现场赛的通知.md
1065,教育城域网传输链路维护及传输设备日常巡检维护服务的成交公告,公告通知,公告通知,632,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1065,suzhou_djg_site_crawl_2026-05-15\articles\1065_教育城域网传输链路维护及传输设备日常巡检维护服务的成交公告.md
1066,关于开展苏州市教育局互联网基础资产普查专项行动的通知,公告通知,公告通知,59,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1066,suzhou_djg_site_crawl_2026-05-15\articles\1066_关于开展苏州市教育局互联网基础资产普查专项行动的通知.md
1067,关于VPN设备采购项目的询价采购公告,公告通知,公告通知,1523,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1067,suzhou_djg_site_crawl_2026-05-15\articles\1067_关于VPN设备采购项目的询价采购公告.md
1068,关于转发《中央电化教育馆“中国梦—行动有我：中小幼学生‘成语中国’微电影征集展播活动”手作视频动画交流研讨会》的通知,公告通知,公告通知,122,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1068,suzhou_djg_site_crawl_2026-05-15\articles\1068_关于转发《中央电化教育馆“中国梦—行动有我：中小幼学生‘成语中国’微电影征集展播活动”手作视频动画交流研讨会》的通知.md
1069,关于原服务器硬件增加项目的采购公告,公告通知,公告通知,1478,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1069,suzhou_djg_site_crawl_2026-05-15\articles\1069_关于原服务器硬件增加项目的采购公告.md
1070,关于举办2021年苏州智慧教育示范区中小学教师信息技术应用能力提升培训（春季班）的通知,公告通知,公告通知,93,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1070,suzhou_djg_site_crawl_2026-05-15\articles\1070_关于举办2021年苏州智慧教育示范区中小学教师信息技术应用能力提升培训（春季班）的通知.md
1071,关于转发《中央电化教育馆“中国梦—行动有我：中小幼学生‘成语中国’微电影征集展播活动”手作视频动画交流研讨会》的通知,公告通知,公告通知,123,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1071,suzhou_djg_site_crawl_2026-05-15\articles\1071_关于转发《中央电化教育馆“中国梦—行动有我：中小幼学生‘成语中国’微电影征集展播活动”手作视频动画交流研讨会》的通知.md
1072,关于举办2021年苏州智慧教育示范区中小学教师信息技术应用能力提升培训（春季班）的通知,公告通知,公告通知,93,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1072,suzhou_djg_site_crawl_2026-05-15\articles\1072_关于举办2021年苏州智慧教育示范区中小学教师信息技术应用能力提升培训（春季班）的通知.md
1073,关于举行2021年苏州市幼儿园信息化教学展示研讨活动的通知,公告通知,公告通知,65,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1073,suzhou_djg_site_crawl_2026-05-15\articles\1073_关于举行2021年苏州市幼儿园信息化教学展示研讨活动的通知.md
1074,关于举行2021年苏州市信息化教学能手比赛直属幼儿园选拔赛的通知,公告通知,公告通知,73,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1074,suzhou_djg_site_crawl_2026-05-15\articles\1074_关于举行2021年苏州市信息化教学能手比赛直属幼儿园选拔赛的通知.md
1075,关于举办2021年苏州市多媒体教育软件比赛的通知,公告通知,公告通知,55,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1075,suzhou_djg_site_crawl_2026-05-15\articles\1075_关于举办2021年苏州市多媒体教育软件比赛的通知.md
1076,关于开展2021年苏州市教师风采短视频征集活动的通知,公告通知,公告通知,59,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1076,suzhou_djg_site_crawl_2026-05-15\articles\1076_关于开展2021年苏州市教师风采短视频征集活动的通知.md
1077,关于举办2021年度苏州市智慧教育示范区数字教师培训活动（第1期）的通知,公告通知,公告通知,79,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1077,suzhou_djg_site_crawl_2026-05-15\articles\1077_关于举办2021年度苏州市智慧教育示范区数字教师培训活动（第1期）的通知.md
1079,关于组织参加2021年“领航杯”江苏省中小学生信息素养提升实践活动现场赛的通知,公告通知,公告通知,85,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1079,suzhou_djg_site_crawl_2026-05-15\articles\1079_关于组织参加2021年“领航杯”江苏省中小学生信息素养提升实践活动现场赛的通知.md
1080,关于举办2021年苏州市幼儿园组信息化教学能手比赛的通知,公告通知,公告通知,64,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1080,suzhou_djg_site_crawl_2026-05-15\articles\1080_关于举办2021年苏州市幼儿园组信息化教学能手比赛的通知.md
1081,关于举办2021年度苏州市智慧教育示范区数字教师培训活动（第2期）的通知,公告通知,公告通知,79,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1081,suzhou_djg_site_crawl_2026-05-15\articles\1081_关于举办2021年度苏州市智慧教育示范区数字教师培训活动（第2期）的通知.md
1082,关于组织市区高考考点学校广播员培训的通知,公告通知,公告通知,47,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1082,suzhou_djg_site_crawl_2026-05-15\articles\1082_关于组织市区高考考点学校广播员培训的通知.md
1083,关于暑期改造及维修采购的磋商公告,公告通知,公告通知,1598,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1083,suzhou_djg_site_crawl_2026-05-15\articles\1083_关于暑期改造及维修采购的磋商公告.md
1084,关于采购杀毒软件竞争性谈判采购的公告,公告通知,公告通知,1140,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1084,suzhou_djg_site_crawl_2026-05-15\articles\1084_关于采购杀毒软件竞争性谈判采购的公告.md
1085,关于组织开展2021年苏州市“中国梦—行动有我”系列活动的通知,公告通知,公告通知,69,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1085,suzhou_djg_site_crawl_2026-05-15\articles\1085_关于组织开展2021年苏州市“中国梦—行动有我”系列活动的通知.md
1086,关于开展2021年苏州市第六届青少年网络信息安全应用能力竞赛直属学校选拔赛的通知,公告通知,公告通知,87,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1086,suzhou_djg_site_crawl_2026-05-15\articles\1086_关于开展2021年苏州市第六届青少年网络信息安全应用能力竞赛直属学校选拔赛的通知.md
1087,关于开展苏州市人工智能教育实验学校申报与评审工作的通知,公告通知,公告通知,61,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1087,suzhou_djg_site_crawl_2026-05-15\articles\1087_关于开展苏州市人工智能教育实验学校申报与评审工作的通知.md
1088,2021年苏州市中小学生信息素养提升实践活动成绩揭晓,公告通知,公告通知,58,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1088,suzhou_djg_site_crawl_2026-05-15\articles\1088_2021年苏州市中小学生信息素养提升实践活动成绩揭晓.md
1093,关于苏州市教育E卡通运营维护服务信息化监理的邀标公告,公告通知,公告通知,706,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1093,suzhou_djg_site_crawl_2026-05-15\articles\1093_关于苏州市教育E卡通运营维护服务信息化监理的邀标公告.md
1096,关于苏州教育城域网互联网出口接入服务项目的单一来源采购公告（电信互联网出口）,公告通知,公告通知,514,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1096,suzhou_djg_site_crawl_2026-05-15\articles\1096_关于苏州教育城域网互联网出口接入服务项目的单一来源采购公告（电信互联网出口）.md
1097,关于苏州教育城域网互联网出口接入服务项目的单一来源采购公告（联通互联网出口）,公告通知,公告通知,641,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1097,suzhou_djg_site_crawl_2026-05-15\articles\1097_关于苏州教育城域网互联网出口接入服务项目的单一来源采购公告（联通互联网出口）.md
1098,苏州市电化教育馆关于媒体中心设备日常更新的采购公告,公告通知,公告通知,1199,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1098,suzhou_djg_site_crawl_2026-05-15\articles\1098_苏州市电化教育馆关于媒体中心设备日常更新的采购公告.md
1099,苏州市电化教育馆关于苏州教育视频会议运维服务项目竞争性谈判采购公告,公告通知,公告通知,1556,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1099,suzhou_djg_site_crawl_2026-05-15\articles\1099_苏州市电化教育馆关于苏州教育视频会议运维服务项目竞争性谈判采购公告.md
1100,采购项目暂停公告,公告通知,公告通知,385,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1100,suzhou_djg_site_crawl_2026-05-15\articles\1100_采购项目暂停公告.md
1101,苏州市电化教育馆关于媒体中心设备更新维护的采购公告,公告通知,公告通知,1277,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1101,suzhou_djg_site_crawl_2026-05-15\articles\1101_苏州市电化教育馆关于媒体中心设备更新维护的采购公告.md
1102,关于2022年江苏省系列教育信息化应用能力大赛市级选拔赛和专题研讨活动项目的采购公告,公告通知,公告通知,1683,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1102,suzhou_djg_site_crawl_2026-05-15\articles\1102_关于2022年江苏省系列教育信息化应用能力大赛市级选拔赛和专题研讨活动项目的采购公告.md
1103,关于苏州电教馆中心机房及城域网日常运维服务项目的采购公告,公告通知,公告通知,3938,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1103,suzhou_djg_site_crawl_2026-05-15\articles\1103_关于苏州电教馆中心机房及城域网日常运维服务项目的采购公告.md
1104,2022年度苏州市电化教育馆项目预算绩效目标公开,公告通知,公告通知,55,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1104,suzhou_djg_site_crawl_2026-05-15\articles\1104_2022年度苏州市电化教育馆项目预算绩效目标公开.md
1105,2022年度苏州市电化教育馆部门整体预算绩效目标,公告通知,公告通知,55,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1105,suzhou_djg_site_crawl_2026-05-15\articles\1105_2022年度苏州市电化教育馆部门整体预算绩效目标.md
1106,苏州市电化教育馆2022年度部门预算公开,公告通知,公告通知,47,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1106,suzhou_djg_site_crawl_2026-05-15\articles\1106_苏州市电化教育馆2022年度部门预算公开.md
1107,关于教育城域网病毒防护服务项目的采购公告,公告通知,公告通知,1391,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1107,suzhou_djg_site_crawl_2026-05-15\articles\1107_关于教育城域网病毒防护服务项目的采购公告.md
1108,关于档案室照片、档案影像、档案整理展现制作项目的采购公告,公告通知,公告通知,1573,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1108,suzhou_djg_site_crawl_2026-05-15\articles\1108_关于档案室照片、档案影像、档案整理展现制作项目的采购公告.md
1109,关于城域网精密空调及漏洞扫描设备采购项目的采购公告,公告通知,公告通知,1250,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1109,suzhou_djg_site_crawl_2026-05-15\articles\1109_关于城域网精密空调及漏洞扫描设备采购项目的采购公告.md
1110,关于档案室照片、档案影像、档案整理展现制作项目的补充公告,公告通知,公告通知,609,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1110,suzhou_djg_site_crawl_2026-05-15\articles\1110_关于档案室照片、档案影像、档案整理展现制作项目的补充公告.md
1111,关于苏州市教育系统网络安全监测通报预警服务采购项目的公告,公告通知,公告通知,1956,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1111,suzhou_djg_site_crawl_2026-05-15\articles\1111_关于苏州市教育系统网络安全监测通报预警服务采购项目的公告.md
1113,关于苏州教育E卡通运维服务监理服务及苏州线上教育中心综合服务监理服务,公告通知,公告通知,1235,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1113,suzhou_djg_site_crawl_2026-05-15\articles\1113_关于苏州教育E卡通运维服务监理服务及苏州线上教育中心综合服务监理服务.md
1114,电教馆党支部开展“重温百年历程 打造‘最美窗口’”党史学习教育沉浸式主题党日活动,退教协活动,退教协活动,907,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1114,suzhou_djg_site_crawl_2026-05-15\articles\1114_电教馆党支部开展“重温百年历程 打造‘最美窗口’”党史学习教育沉浸式主题党日活动.md
1115,苏州市电化教育馆退休人员养老生活调研报告,退教协活动,退教协活动,2061,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1115,suzhou_djg_site_crawl_2026-05-15\articles\1115_苏州市电化教育馆退休人员养老生活调研报告.md
1116,电教馆党支部组织全体退休党员学习省党代会精神,退教协活动,退教协活动,903,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1116,suzhou_djg_site_crawl_2026-05-15\articles\1116_电教馆党支部组织全体退休党员学习省党代会精神.md
1118,退休教职工观看第7场江苏离退休干部网上专题报告会感言,退教协活动,退教协活动,395,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1118,suzhou_djg_site_crawl_2026-05-15\articles\1118_退休教职工观看第7场江苏离退休干部网上专题报告会感言.md
1119,"“迎接二十大,学习二十大,当好新征程银发先锋” 主题党日活动",退教协活动,退教协活动,492,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1119,"suzhou_djg_site_crawl_2026-05-15\articles\1119_“迎接二十大,学习二十大,当好新征程银发先锋” 主题党日活动.md"
1120,4月主题党日：党课 《初心不变助抗疫，喜迎中共二十大》,退教协活动,退教协活动,988,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1120,suzhou_djg_site_crawl_2026-05-15\articles\1120_4月主题党日：党课 《初心不变助抗疫，喜迎中共二十大》.md
1121,电教馆组织退休教职工观看 晚霞生辉——喜迎二十大，银龄在行动,退教协活动,退教协活动,401,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1121,suzhou_djg_site_crawl_2026-05-15\articles\1121_电教馆组织退休教职工观看 晚霞生辉——喜迎二十大，银龄在行动.md
1122,电教馆党支部开展“喜迎二十大、奋进新征程”——“走基地、看变化、聚力量”沉浸式主题实践活动,退教协活动,退教协活动,676,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1122,suzhou_djg_site_crawl_2026-05-15\articles\1122_电教馆党支部开展“喜迎二十大、奋进新征程”——“走基地、看变化、聚力量”沉浸式主题实践活动.md
1123,电教馆组织退休教职工收听第8场江苏离退休干部网上专题报告会感言,退教协活动,退教协活动,206,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1123,suzhou_djg_site_crawl_2026-05-15\articles\1123_电教馆组织退休教职工收听第8场江苏离退休干部网上专题报告会感言.md
1124,苏州市电化教育馆2021年度单位决算公开,公告通知,公告通知,47,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1124,suzhou_djg_site_crawl_2026-05-15\articles\1124_苏州市电化教育馆2021年度单位决算公开.md
1125,关于召开2021年苏州市教育信息化应用能力大赛 组织工作交流会的通知,公告通知,公告通知,440,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1125,suzhou_djg_site_crawl_2026-05-15\articles\1125_关于召开2021年苏州市教育信息化应用能力大赛 组织工作交流会的通知.md
1126,关于转发《省教育厅办公室关于做好 2022 年春季学期 义务教育阶段免费语音教材征订工作的通知》的通知,公告通知,公告通知,1200,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1126,suzhou_djg_site_crawl_2026-05-15\articles\1126_关于转发《省教育厅办公室关于做好 2022 年春季学期 义务教育阶段免费语音教材征订工作的通知》的通知.md
1127,关于做好2022年《江苏教育》（教育信息化与职业教育）等刊物宣传推广工作的通知,公告通知,公告通知,697,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1127,suzhou_djg_site_crawl_2026-05-15\articles\1127_关于做好2022年《江苏教育》（教育信息化与职业教育）等刊物宣传推广工作的通知.md
1128,关于成立“两会”期间维稳工作专班的通知,公告通知,公告通知,954,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1128,suzhou_djg_site_crawl_2026-05-15\articles\1128_关于成立“两会”期间维稳工作专班的通知.md
1129,关于公布 2022 年苏州市中小学生信息素养提升实践活动细则的通知,公告通知,公告通知,847,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1129,suzhou_djg_site_crawl_2026-05-15\articles\1129_关于公布 2022 年苏州市中小学生信息素养提升实践活动细则的通知.md
1131,关于开展教育系统信息资产发展现状调研工作的通知,公告通知,公告通知,449,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1131,suzhou_djg_site_crawl_2026-05-15\articles\1131_关于开展教育系统信息资产发展现状调研工作的通知.md
1132,关于举办2022年苏州智慧教育示范区中小学教师网上在线培训的通知,公告通知,公告通知,538,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1132,suzhou_djg_site_crawl_2026-05-15\articles\1132_关于举办2022年苏州智慧教育示范区中小学教师网上在线培训的通知.md
1133,关于印发《2022 年度苏州市电化教育馆对各县级市（区） 教育信息化机构工作考评细则》的通知,公告通知,公告通知,186,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1133,suzhou_djg_site_crawl_2026-05-15\articles\1133_关于印发《2022 年度苏州市电化教育馆对各县级市（区） 教育信息化机构工作考评细则》的通知.md
1134,关于组织开展2022年苏州市“中国梦—行动有我” 系列活动的通知,公告通知,公告通知,1350,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1134,suzhou_djg_site_crawl_2026-05-15\articles\1134_关于组织开展2022年苏州市“中国梦—行动有我” 系列活动的通知.md
1135,关于苏州线上教育中心2022年“暂缓开学” 期间应急响应服务费用的申请,公告通知,公告通知,432,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1135,suzhou_djg_site_crawl_2026-05-15\articles\1135_关于苏州线上教育中心2022年“暂缓开学” 期间应急响应服务费用的申请.md
1137,关于“‘阳光食堂'苏州市级数据交换枢纽平台”等保三级测评费用的申请,公告通知,公告通知,393,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1137,suzhou_djg_site_crawl_2026-05-15\articles\1137_关于“‘阳光食堂'苏州市级数据交换枢纽平台”等保三级测评费用的申请.md
1138,关于举办2022年度苏州市智慧教育示范区直属学校网络安全师培训活动的通知,公告通知,公告通知,774,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1138,suzhou_djg_site_crawl_2026-05-15\articles\1138_关于举办2022年度苏州市智慧教育示范区直属学校网络安全师培训活动的通知.md
1139,苏州智慧教育示范区“智慧课堂”专家型教师培养对象能力提升培训活动圆满结束,信息技能培训,信息技能培训,656,0,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1139,suzhou_djg_site_crawl_2026-05-15\articles\1139_苏州智慧教育示范区“智慧课堂”专家型教师培养对象能力提升培训活动圆满结束.md
1140,关于组织参加2022年“领航杯”江苏省中小学生 信息素养提升实践活动现场赛的通知,公告通知,公告通知,721,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1140,suzhou_djg_site_crawl_2026-05-15\articles\1140_关于组织参加2022年“领航杯”江苏省中小学生 信息素养提升实践活动现场赛的通知.md
1141,关于组织参加 2022 年“领航杯”江苏省中小学生信息素养提升实践活动现场赛的补充通知,公告通知,公告通知,1339,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1141,suzhou_djg_site_crawl_2026-05-15\articles\1141_关于组织参加 2022 年“领航杯”江苏省中小学生信息素养提升实践活动现场赛的补充通知.md
1142,关于做好全市教育系统存储大量 个人信息的信息系统安全工作的通知,公告通知,公告通知,650,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1142,suzhou_djg_site_crawl_2026-05-15\articles\1142_关于做好全市教育系统存储大量 个人信息的信息系统安全工作的通知.md
1143,关于举办2022年苏州市教师信息素养提升实践活动的通 知,公告通知,公告通知,1740,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1143,suzhou_djg_site_crawl_2026-05-15\articles\1143_关于举办2022年苏州市教师信息素养提升实践活动的通 知.md
1144,关于举行2022年苏州市信息化教学优质课大赛直属幼儿园选拔赛的通知,公告通知,公告通知,474,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1144,suzhou_djg_site_crawl_2026-05-15\articles\1144_关于举行2022年苏州市信息化教学优质课大赛直属幼儿园选拔赛的通知.md
1145,关于组织参加 2022 年江苏省教育信息化论文征集活动的通知,公告通知,公告通知,433,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1145,suzhou_djg_site_crawl_2026-05-15\articles\1145_关于组织参加 2022 年江苏省教育信息化论文征集活动的通知.md
1146,关于公布2022年苏州市中学生英语口语电视比赛细则的通知,公告通知,公告通知,204,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1146,suzhou_djg_site_crawl_2026-05-15\articles\1146_关于公布2022年苏州市中学生英语口语电视比赛细则的通知.md
1147,关于开展 2022 年苏州市中学生英语口语电视比赛直属学校选拔赛的通知,公告通知,公告通知,600,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1147,suzhou_djg_site_crawl_2026-05-15\articles\1147_关于开展 2022 年苏州市中学生英语口语电视比赛直属学校选拔赛的通知.md
1148,关于公布2022年苏州市幼儿园组信息化教学优质课大赛细则的通知,公告通知,公告通知,223,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1148,suzhou_djg_site_crawl_2026-05-15\articles\1148_关于公布2022年苏州市幼儿园组信息化教学优质课大赛细则的通知.md
1149,关于举行 2022 年苏州市信息化教学优质课大赛直属学校选拔赛的通知,公告通知,公告通知,745,1,1,https://szdjg.suzhou.edu.cn/NewsDetail.aspx?ID=1149,suzhou_djg_site_crawl_2026-05-15\articles\1149_关于举行 2022 年苏州市信息化教学优质课大赛直属学校选拔赛的通知.md
